ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,CONLevelAll,CON%All,REGLevelAll,Reg%All,CTRYLevelAll,CTRY%All,CONLevelOwn,CON%Own,REGLevelOwn,REG%Own,CTRYLevelOwn,CTRY%Own,CONLevelOwn_out,CON%Own_out,REGLevelOwn_out,REG%Own_out,CTRYLevelOwn_out,CTRY%Own_out,CONLevelOwn_mort,CON%Own_mort,REGLevelOwn_mort,REG%Own_mort,CTRYLevelOwn_mort,CTRY%Own_mort,CONLevelShare,CON%Share,REGLevelShare,REG%Share,CTRYLevelShare,CTRY%Share,CONLevelSoc_r,CON%Soc_r,REGLevelSoc_r,REG%Soc_r,CTRYLevelSoc_r,CTRY%Soc_r,CONLevelSoc_r_LA,CON%Soc_r_LA,REGLevelSoc_r_LA,REG%Soc_r_LA,CTRYLevelSoc_r_LA,CTRY%Soc_r_LA,CONLevelSoc_r_Other,CON%Soc_r_Other,REGLevelSoc_r_Other,REG%Soc_r_Other,CTRYLevelSoc_r_Other,CTRY%Soc_r_Other,CONLevelPrivate_rent,CON%Private_rent,REGLevelPrivate_rent,REG%Private_rent,CTRYLevelPrivate_rent,CTRY%Private_rent,CONLevelPrivate_r_land,CON%Private_r_land,REGLevelPrivate_r_land,REG%Private_r_land,CTRYLevelPrivate_r_land,CTRY%Private_r_land,CONLevelPrivate_r_Oth,CON%Private_r_Oth,REGLevelPrivate_r_Oth,REG%Private_r_Oth,CTRYLevelPrivate_r_Oth,CTRY%Private_r_Oth,CONLevelRent_free,CON%Rent_free,REGLevelRent_free,REG%Rent_free,CTRYLevelRent_free,CTRY%Rent_free
E14000754,Houghton and Sunderland South,E12000001,North East,K02000001,United Kingdom,2011,38228,1,1129935,1,26442096,1,23632,0.618185623103484,698595,0.618261227415736,16785003,0.63478337723303,10997,0.287668724495134,323084,0.285931491634475,8093442,0.30608171152544,12635,0.33051689860835,375511,0.332329735781262,8691561,0.32870166570759,155,0.004054619650518,4098,0.003626757291349,192648,0.007285655418542,10928,0.285863764779743,259506,0.22966453822565,4799765,0.18151983866937,5478,0.143298106100241,167593,0.148320921114931,2601715,0.098392918624908,5450,0.142565658679502,91913,0.081343617110719,2198050,0.083126920044463,3235,0.084623835931778,154426,0.136668038426989,4301086,0.162660554594462,2812,0.073558648111332,139624,0.123568169850478,3925141,0.148442884406743,423,0.011065187820446,14802,0.013099868576511,375945,0.014217670187719,278,0.007272156534477,13310,0.011779438640276,363594,0.013750574084596
E14000765,Jarrow,E12000001,North East,K02000001,United Kingdom,2011,36941,1,1129935,1,26442096,1,22319,0.604179637800818,698595,0.618261227415736,16785003,0.63478337723303,9530,0.257978939389838,323084,0.285931491634475,8093442,0.30608171152544,12789,0.34620069841098,375511,0.332329735781262,8691561,0.32870166570759,75,0.002030264475786,4098,0.003626757291349,192648,0.007285655418542,11338,0.306921848352779,259506,0.22966453822565,4799765,0.18151983866937,9805,0.265423242467719,167593,0.148320921114931,2601715,0.098392918624908,1533,0.04149860588506,91913,0.081343617110719,2198050,0.083126920044463,2911,0.078801331853496,154426,0.136668038426989,4301086,0.162660554594462,2592,0.070165940283154,139624,0.123568169850478,3925141,0.148442884406743,319,0.008635391570342,14802,0.013099868576511,375945,0.014217670187719,298,0.008066917517122,13310,0.011779438640276,363594,0.013750574084596
E14000819,Middlesbrough,E12000001,North East,K02000001,United Kingdom,2011,38546,1,1129935,1,26442096,1,20407,0.529419395008561,698595,0.618261227415736,16785003,0.63478337723303,9688,0.251336065999066,323084,0.285931491634475,8093442,0.30608171152544,10719,0.278083329009495,375511,0.332329735781262,8691561,0.32870166570759,208,0.00539615005448,4098,0.003626757291349,192648,0.007285655418542,9272,0.240543765890105,259506,0.22966453822565,4799765,0.18151983866937,4298,0.111503139106522,167593,0.148320921114931,2601715,0.098392918624908,4974,0.129040626783583,91913,0.081343617110719,2198050,0.083126920044463,7940,0.205987651118145,154426,0.136668038426989,4301086,0.162660554594462,7261,0.188372334353759,139624,0.123568169850478,3925141,0.148442884406743,679,0.017615316764385,14802,0.013099868576511,375945,0.014217670187719,719,0.018653037928709,13310,0.011779438640276,363594,0.013750574084596
E14000820,Middlesbrough South and East Cleveland,E12000001,North East,K02000001,United Kingdom,2011,39976,1,1129935,1,26442096,1,27008,0.675605363217931,698595,0.618261227415736,16785003,0.63478337723303,13196,0.330098058835301,323084,0.285931491634475,8093442,0.30608171152544,13812,0.34550730438263,375511,0.332329735781262,8691561,0.32870166570759,183,0.004577746647989,4098,0.003626757291349,192648,0.007285655418542,7632,0.190914548729238,259506,0.22966453822565,4799765,0.18151983866937,3309,0.082774664798879,167593,0.148320921114931,2601715,0.098392918624908,4323,0.108139883930358,91913,0.081343617110719,2198050,0.083126920044463,4647,0.116244746848109,154426,0.136668038426989,4301086,0.162660554594462,4175,0.104437662597559,139624,0.123568169850478,3925141,0.148442884406743,472,0.01180708425055,14802,0.013099868576511,375945,0.014217670187719,506,0.012657594556734,13310,0.011779438640276,363594,0.013750574084596
E14000831,Newcastle upon Tyne Central,E12000001,North East,K02000001,United Kingdom,2011,38239,1,1129935,1,26442096,1,16387,0.428541541358299,698595,0.618261227415736,16785003,0.63478337723303,7143,0.186798817960721,323084,0.285931491634475,8093442,0.30608171152544,9244,0.241742723397578,375511,0.332329735781262,8691561,0.32870166570759,167,0.004367269018541,4098,0.003626757291349,192648,0.007285655418542,13518,0.353513428698449,259506,0.22966453822565,4799765,0.18151983866937,9620,0.251575616517168,167593,0.148320921114931,2601715,0.098392918624908,3898,0.101937812181281,91913,0.081343617110719,2198050,0.083126920044463,7630,0.199534506655509,154426,0.136668038426989,4301086,0.162660554594462,6890,0.180182536154188,139624,0.123568169850478,3925141,0.148442884406743,740,0.019351970501321,14802,0.013099868576511,375945,0.014217670187719,537,0.014043254269202,13310,0.011779438640276,363594,0.013750574084596
E14000832,Newcastle upon Tyne East,E12000001,North East,K02000001,United Kingdom,2011,39548,1,1129935,1,26442096,1,16137,0.408035804591888,698595,0.618261227415736,16785003,0.63478337723303,7312,0.184889248508142,323084,0.285931491634475,8093442,0.30608171152544,8825,0.223146556083746,375511,0.332329735781262,8691561,0.32870166570759,201,0.005082431475675,4098,0.003626757291349,192648,0.007285655418542,12324,0.311621320926469,259506,0.22966453822565,4799765,0.18151983866937,10084,0.254981288560736,167593,0.148320921114931,2601715,0.098392918624908,2240,0.056640032365733,91913,0.081343617110719,2198050,0.083126920044463,10326,0.261100434914534,154426,0.136668038426989,4301086,0.162660554594462,9684,0.244866997066855,139624,0.123568169850478,3925141,0.148442884406743,642,0.016233437847679,14802,0.013099868576511,375945,0.014217670187719,560,0.014160008091433,13310,0.011779438640276,363594,0.013750574084596
E14000833,Newcastle upon Tyne North,E12000001,North East,K02000001,United Kingdom,2011,39366,1,1129935,1,26442096,1,25431,0.646014327084286,698595,0.618261227415736,16785003,0.63478337723303,11803,0.299827262104354,323084,0.285931491634475,8093442,0.30608171152544,13628,0.346187064979932,375511,0.332329735781262,8691561,0.32870166570759,121,0.00307371843723,4098,0.003626757291349,192648,0.007285655418542,9008,0.22882690646751,259506,0.22966453822565,4799765,0.18151983866937,7636,0.193974495757761,167593,0.148320921114931,2601715,0.098392918624908,1372,0.03485241070975,91913,0.081343617110719,2198050,0.083126920044463,4362,0.110806279530559,154426,0.136668038426989,4301086,0.162660554594462,3888,0.098765432098766,139624,0.123568169850478,3925141,0.148442884406743,474,0.012040847431794,14802,0.013099868576511,375945,0.014217670187719,444,0.011278768480415,13310,0.011779438640276,363594,0.013750574084596
E14000840,North Durham,E12000001,North East,K02000001,United Kingdom,2011,38680,1,1129935,1,26442096,1,25923,0.670191313340228,698595,0.618261227415736,16785003,0.63478337723303,11513,0.297647362978283,323084,0.285931491634475,8093442,0.30608171152544,14410,0.372543950361944,375511,0.332329735781262,8691561,0.32870166570759,86,0.002223371251293,4098,0.003626757291349,192648,0.007285655418542,7873,0.203541882109617,259506,0.22966453822565,4799765,0.18151983866937,3590,0.092812823164426,167593,0.148320921114931,2601715,0.098392918624908,4283,0.110729058945191,91913,0.081343617110719,2198050,0.083126920044463,4430,0.114529472595657,154426,0.136668038426989,4301086,0.162660554594462,4005,0.103541882109617,139624,0.123568169850478,3925141,0.148442884406743,425,0.010987590486039,14802,0.013099868576511,375945,0.014217670187719,368,0.009513960703206,13310,0.011779438640276,363594,0.013750574084596
E14000853,North Tyneside,E12000001,North East,K02000001,United Kingdom,2011,47228,1,1129935,1,26442096,1,28185,0.596785805030914,698595,0.618261227415736,16785003,0.63478337723303,11206,0.237274498179046,323084,0.285931491634475,8093442,0.30608171152544,16979,0.359511306851868,375511,0.332329735781262,8691561,0.32870166570759,229,0.004848818497501,4098,0.003626757291349,192648,0.007285655418542,12676,0.268400101634623,259506,0.22966453822565,4799765,0.18151983866937,9249,0.195837215211315,167593,0.148320921114931,2601715,0.098392918624908,3427,0.072562886423308,91913,0.081343617110719,2198050,0.083126920044463,5751,0.121770983314983,154426,0.136668038426989,4301086,0.162660554594462,5141,0.108854916574913,139624,0.123568169850478,3925141,0.148442884406743,610,0.01291606674007,14802,0.013099868576511,375945,0.014217670187719,387,0.008194291521978,13310,0.011779438640276,363594,0.013750574084596
E14000856,North West Durham,E12000001,North East,K02000001,United Kingdom,2011,41135,1,1129935,1,26442096,1,28801,0.700158016287833,698595,0.618261227415736,16785003,0.63478337723303,13660,0.332077306430047,323084,0.285931491634475,8093442,0.30608171152544,15141,0.368080709857785,375511,0.332329735781262,8691561,0.32870166570759,83,0.002017746444634,4098,0.003626757291349,192648,0.007285655418542,6866,0.166913820347636,259506,0.22966453822565,4799765,0.18151983866937,3583,0.087103439893035,167593,0.148320921114931,2601715,0.098392918624908,3283,0.079810380454601,91913,0.081343617110719,2198050,0.083126920044463,4830,0.117418256958794,154426,0.136668038426989,4301086,0.162660554594462,4289,0.104266439771484,139624,0.123568169850478,3925141,0.148442884406743,541,0.01315181718731,14802,0.013099868576511,375945,0.014217670187719,555,0.013492159961104,13310,0.011779438640276,363594,0.013750574084596
E14000891,Redcar,E12000001,North East,K02000001,United Kingdom,2011,38286,1,1129935,1,26442096,1,25013,0.653319751345139,698595,0.618261227415736,16785003,0.63478337723303,12122,0.316617040171342,323084,0.285931491634475,8093442,0.30608171152544,12891,0.336702711173797,375511,0.332329735781262,8691561,0.32870166570759,201,0.005249960821188,4098,0.003626757291349,192648,0.007285655418542,8318,0.217259572689756,259506,0.22966453822565,4799765,0.18151983866937,4441,0.11599540301938,167593,0.148320921114931,2601715,0.098392918624908,3877,0.101264169670376,91913,0.081343617110719,2198050,0.083126920044463,4356,0.113775270333803,154426,0.136668038426989,4301086,0.162660554594462,3910,0.102126103536541,139624,0.123568169850478,3925141,0.148442884406743,446,0.011649166797263,14802,0.013099868576511,375945,0.014217670187719,398,0.010395444810113,13310,0.011779438640276,363594,0.013750574084596
E14000915,Sedgefield,E12000001,North East,K02000001,United Kingdom,2011,36656,1,1129935,1,26442096,1,24258,0.661774334351811,698595,0.618261227415736,16785003,0.63478337723303,11053,0.301533173286774,323084,0.285931491634475,8093442,0.30608171152544,13205,0.360241161065037,375511,0.332329735781262,8691561,0.32870166570759,80,0.002182453077259,4098,0.003626757291349,192648,0.007285655418542,7660,0.208969882147534,259506,0.22966453822565,4799765,0.18151983866937,5319,0.145105848974247,167593,0.148320921114931,2601715,0.098392918624908,2341,0.063864033173287,91913,0.081343617110719,2198050,0.083126920044463,4263,0.11629746835443,154426,0.136668038426989,4301086,0.162660554594462,3840,0.104757747708424,139624,0.123568169850478,3925141,0.148442884406743,423,0.011539720646006,14802,0.013099868576511,375945,0.014217670187719,395,0.010775862068966,13310,0.011779438640276,363594,0.013750574084596
E14000944,South Shields,E12000001,North East,K02000001,United Kingdom,2011,37900,1,1129935,1,26442096,1,20867,0.550580474934037,698595,0.618261227415736,16785003,0.63478337723303,9490,0.250395778364116,323084,0.285931491634475,8093442,0.30608171152544,11377,0.300184696569921,375511,0.332329735781262,8691561,0.32870166570759,244,0.006437994722955,4098,0.003626757291349,192648,0.007285655418542,11951,0.31532981530343,259506,0.22966453822565,4799765,0.18151983866937,8917,0.235277044854881,167593,0.148320921114931,2601715,0.098392918624908,3034,0.080052770448549,91913,0.081343617110719,2198050,0.083126920044463,4501,0.118759894459103,154426,0.136668038426989,4301086,0.162660554594462,4038,0.106543535620053,139624,0.123568169850478,3925141,0.148442884406743,463,0.01221635883905,14802,0.013099868576511,375945,0.014217670187719,337,0.008891820580475,13310,0.011779438640276,363594,0.013750574084596
E14000970,Stockton North,E12000001,North East,K02000001,United Kingdom,2011,38486,1,1129935,1,26442096,1,24246,0.629995322974588,698595,0.618261227415736,16785003,0.63478337723303,10469,0.272020994647404,323084,0.285931491634475,8093442,0.30608171152544,13777,0.357974328327184,375511,0.332329735781262,8691561,0.32870166570759,117,0.003040066517695,4098,0.003626757291349,192648,0.007285655418542,8783,0.228212856623188,259506,0.22966453822565,4799765,0.18151983866937,5138,0.133503092033467,167593,0.148320921114931,2601715,0.098392918624908,3645,0.094709764589721,91913,0.081343617110719,2198050,0.083126920044463,5040,0.130956711531466,154426,0.136668038426989,4301086,0.162660554594462,4533,0.117783089954789,139624,0.123568169850478,3925141,0.148442884406743,507,0.013173621576677,14802,0.013099868576511,375945,0.014217670187719,300,0.007795042353063,13310,0.011779438640276,363594,0.013750574084596
E14000971,Stockton South,E12000001,North East,K02000001,United Kingdom,2011,40673,1,1129935,1,26442096,1,29979,0.73707373441841,698595,0.618261227415736,16785003,0.63478337723303,12816,0.315098468271335,323084,0.285931491634475,8093442,0.30608171152544,17163,0.421975266147075,375511,0.332329735781262,8691561,0.32870166570759,138,0.003392914218277,4098,0.003626757291349,192648,0.007285655418542,4842,0.119047033658693,259506,0.22966453822565,4799765,0.18151983866937,2147,0.052786861062621,167593,0.148320921114931,2601715,0.098392918624908,2695,0.066260172596071,91913,0.081343617110719,2198050,0.083126920044463,5347,0.131463132790795,154426,0.136668038426989,4301086,0.162660554594462,4884,0.120079659725125,139624,0.123568169850478,3925141,0.148442884406743,463,0.01138347306567,14802,0.013099868576511,375945,0.014217670187719,367,0.009023184913825,13310,0.011779438640276,363594,0.013750574084596
E14000982,Sunderland Central,E12000001,North East,K02000001,United Kingdom,2011,43782,1,1129935,1,26442096,1,25866,0.590790735918871,698595,0.618261227415736,16785003,0.63478337723303,12535,0.286304874149194,323084,0.285931491634475,8093442,0.30608171152544,13331,0.304485861769677,375511,0.332329735781262,8691561,0.32870166570759,105,0.002398245854461,4098,0.003626757291349,192648,0.007285655418542,9309,0.212621625325476,259506,0.22966453822565,4799765,0.18151983866937,4284,0.097848430861998,167593,0.148320921114931,2601715,0.098392918624908,5025,0.114773194463478,91913,0.081343617110719,2198050,0.083126920044463,8108,0.185190260837787,154426,0.136668038426989,4301086,0.162660554594462,7434,0.16979580649582,139624,0.123568169850478,3925141,0.148442884406743,674,0.015394454341967,14802,0.013099868576511,375945,0.014217670187719,394,0.008999132063405,13310,0.011779438640276,363594,0.013750574084596
E14001006,Tynemouth,E12000001,North East,K02000001,United Kingdom,2011,44067,1,1129935,1,26442096,1,30951,0.7023623119341,698595,0.618261227415736,16785003,0.63478337723303,14405,0.326888601447795,323084,0.285931491634475,8093442,0.30608171152544,16546,0.375473710486305,375511,0.332329735781262,8691561,0.32870166570759,145,0.003290444096489,4098,0.003626757291349,192648,0.007285655418542,7001,0.158871718065673,259506,0.22966453822565,4799765,0.18151983866937,5361,0.121655660698482,167593,0.148320921114931,2601715,0.098392918624908,1640,0.037216057367191,91913,0.081343617110719,2198050,0.083126920044463,5549,0.125921891664965,154426,0.136668038426989,4301086,0.162660554594462,5005,0.113577053123653,139624,0.123568169850478,3925141,0.148442884406743,544,0.012344838541312,14802,0.013099868576511,375945,0.014217670187719,421,0.009553634238773,13310,0.011779438640276,363594,0.013750574084596
E14001014,Wansbeck,E12000001,North East,K02000001,United Kingdom,2011,36367,1,1129935,1,26442096,1,23642,0.650094866224874,698595,0.618261227415736,16785003,0.63478337723303,11275,0.310033821871477,323084,0.285931491634475,8093442,0.30608171152544,12367,0.340061044353397,375511,0.332329735781262,8691561,0.32870166570759,105,0.002887232930954,4098,0.003626757291349,192648,0.007285655418542,7563,0.207963263398136,259506,0.22966453822565,4799765,0.18151983866937,3986,0.109604861550307,167593,0.148320921114931,2601715,0.098392918624908,3577,0.098358401847829,91913,0.081343617110719,2198050,0.083126920044463,4642,0.127643193004647,154426,0.136668038426989,4301086,0.162660554594462,4184,0.115049357934391,139624,0.123568169850478,3925141,0.148442884406743,458,0.012593835070256,14802,0.013099868576511,375945,0.014217670187719,415,0.011411444441389,13310,0.011779438640276,363594,0.013750574084596
E14001020,Washington and Sunderland West,E12000001,North East,K02000001,United Kingdom,2011,37748,1,1129935,1,26442096,1,22068,0.584613754371093,698595,0.618261227415736,16785003,0.63478337723303,8887,0.235429691639292,323084,0.285931491634475,8093442,0.30608171152544,13181,0.3491840627318,375511,0.332329735781262,8691561,0.32870166570759,92,0.0024372152167,4098,0.003626757291349,192648,0.007285655418542,12162,0.322189255059871,259506,0.22966453822565,4799765,0.18151983866937,6963,0.184460103846561,167593,0.148320921114931,2601715,0.098392918624908,5199,0.137729151213309,91913,0.081343617110719,2198050,0.083126920044463,3209,0.085011126417294,154426,0.136668038426989,4301086,0.162660554594462,2831,0.074997350853025,139624,0.123568169850478,3925141,0.148442884406743,378,0.010013775564268,14802,0.013099868576511,375945,0.014217670187719,217,0.005748648935043,13310,0.011779438640276,363594,0.013750574084596
